2017-05-05 07:16:00.168983	-2.636719	20.019531	5.521442
2017-05-05 07:16:00.176243	-2.526855	20.202637	5.224045
2017-05-05 07:16:00.183503	-2.318115	20.141602	5.499669
2017-05-05 07:16:00.190818	-2.213745	20.263672	5.360247
2017-05-05 07:16:00.198081	-2.010498	20.385742	5.172770
2017-05-05 07:16:00.205349	-1.911621	20.324707	5.497919
2017-05-05 07:16:00.212615	-1.719360	20.324707	5.623969
2017-05-05 07:16:00.219873	-1.609497	20.568848	5.168724
2017-05-05 07:16:00.227142	-1.389771	20.568848	5.280587
2017-05-05 07:16:00.234404	-1.279907	20.507812	5.598411
2017-05-05 07:16:00.241668	-1.076660	20.690918	5.252158
2017-05-05 07:16:00.248930	-0.972290	20.629883	5.571605
2017-05-05 07:16:00.256193	-0.862427	20.629883	5.733242
2017-05-05 07:16:00.263455	-0.642700	20.812988	5.377074
2017-05-05 07:16:00.270756	-0.527344	20.690918	5.845734
2017-05-05 07:16:00.278001	-0.291138	20.812988	5.634426
2017-05-05 07:16:00.285277	-0.186768	20.874023	5.642211
2017-05-05 07:16:00.292509	0.016479	20.874023	5.754744
2017-05-05 07:16:00.299777	0.120850	20.996094	5.606525
2017-05-05 07:16:00.307048	0.335083	20.996094	5.713456
2017-05-05 07:16:00.314311	0.439453	20.996094	5.873689
2017-05-05 07:16:00.321568	0.653687	20.996094	5.978826
2017-05-05 07:16:00.328830	0.758057	21.179199	5.673646
2017-05-05 07:16:00.336094	0.867920	21.057129	6.139361
2017-05-05 07:16:00.343358	1.087646	21.240234	5.775571
2017-05-05 07:16:00.350687	1.203003	21.362305	5.620183
2017-05-05 07:16:00.357948	1.422729	21.301270	5.874057
2017-05-05 07:16:00.365194	1.532593	21.606445	5.253599
2017-05-05 07:16:00.372461	1.752319	21.606445	5.351428
2017-05-05 07:16:00.379718	1.856689	21.667480	5.352248
2017-05-05 07:16:00.386954	2.065430	21.667480	5.453404
2017-05-05 07:16:00.394218	2.169800	21.911621	4.989048
2017-05-05 07:16:00.401497	2.411499	21.789551	5.382680
2017-05-05 07:16:00.408757	2.532349	22.094727	4.753849
2017-05-05 07:16:00.416024	2.746582	22.094727	4.850251
2017-05-05 07:16:00.423287	2.850952	22.155762	4.848197
2017-05-05 07:16:00.430523	3.103638	22.399902	4.303047
2017-05-05 07:16:00.437788	3.229980	22.277832	4.752860
2017-05-05 07:16:00.445052	3.350830	22.399902	4.585867
2017-05-05 07:16:00.452310	3.598022	22.521973	4.351533
2017-05-05 07:16:00.459636	3.724365	22.521973	4.491838
